,Date,Company,Ticker,Managers,Offer Price,Opening Price,1st Day Close,1st Day % Chg,$ Chg Open,$ Chg Close,Star Rating,Performed,Year,Month,Day,Day of Week,1st Day Open to Close % Chg,1st Day Open to Close $ Chg
1400,2013-02-08,Health Insurance Innovations ,HIIQ,Credit Suisse/ Citigroup/ BofA Merrill Lynch,14.0,14.12,13.7,-0.02142857142857148,0.11999999999999922,-0.3000000000000007,1.0,,2013,2,8,4,-0.029745042492917845,-0.41999999999999993
1401,2013-02-08,New Source Energy Partners L.P. ,NSLP,Baird/ Stifel Nicolaus Weisel/ BMO Capital Markets/ Oppenheimer & Co.,20.0,20.0,19.49,-0.025500000000000078,0.0,-0.5100000000000016,1.0,,2013,2,8,4,-0.025500000000000078,-0.5100000000000016
1402,2013-02-08,ZAIS Financial ,ZFC,Deutsche Bank Securities/ Citigroup/ Barclays/ Credit Suisse,21.25,20.5,19.95,-0.061176470588235325,-0.75,-1.3000000000000007,1.0,,2013,2,8,4,-0.02682926829268296,-0.5500000000000007
1403,2013-02-12,ConnectOne Bancorp ,CNOB,Stifel Nicolaus Weisel,28.0,30.5,29.65,0.05892857142857138,2.5,1.6499999999999986,2.0,,2013,2,12,1,-0.02786885245901644,-0.8500000000000014
1404,2013-02-14,Orchid Island Capital  ,ORC,Ladenburg Thalmann/ Oppenheimer,15.0,14.6,14.8,-0.013333333333333286,-0.40000000000000036,-0.1999999999999993,1.0,,2013,2,14,3,0.013698630136986375,0.20000000000000107
1405,2013-02-15,XOOM ,XOOM,Barclays/ Needham,16.0,21.0,25.49,0.5931249999999999,5.0,9.489999999999998,3.0,,2013,2,15,4,0.21380952380952373,4.489999999999998
1406,2013-03-05,Professional Diversity Network ,IPDN,Aegis Capital ,8.0,7.93,7.67,-0.04125000000000001,-0.07000000000000028,-0.33000000000000007,1.0,,2013,3,5,1,-0.03278688524590161,-0.2599999999999998
1407,2013-03-07,Artisan Partners Asset Management ,APAM,"Citigroup/ Goldman, Sachs",30.0,35.2,38.83,0.2943333333333333,5.200000000000003,8.829999999999998,2.0,,2013,3,7,3,0.10312499999999986,3.6299999999999955
1408,2013-03-13,Silver Spring Networks ,SSNI,"Goldman, Sachs/ Credit Suisse",17.0,22.0,22.0,0.29411764705882354,5.0,5.0,3.0,,2013,3,13,2,0.0,0.0
1409,2013-03-20,Model N ,MODN,J.P. Morgan/ Deutsche Bank Securities,15.5,20.3,19.98,0.28903225806451616,4.800000000000001,4.48,3.0,,2013,3,20,2,-0.01576354679802957,-0.3200000000000003
1410,2013-03-20,Tetraphase Pharmaceuticals ,TTPH,Barclays/ BMO Capital Markets,7.0,7.2,7.0,0.0,0.20000000000000018,0.0,1.0,,2013,3,20,2,-0.0277777777777778,-0.20000000000000018
1411,2013-03-21,Aviv REIT,AVIV,"Morgan Stanley/ BofA Merrill Lynch/ Goldman, Sachs",20.0,22.2,22.55,0.12750000000000003,2.1999999999999993,2.5500000000000007,2.0,,2013,3,21,3,0.01576576576576583,0.3500000000000014
1412,2013-03-21,Enanta Pharmaceuticals  ,ENTA,J.P. Morgan/ Credit Suisse,14.0,14.58,17.18,0.22714285714285712,0.5800000000000001,3.1799999999999997,2.0,,2013,3,21,3,0.1783264746227709,2.5999999999999996
1413,2013-03-22,Five Oaks Investment ,OAKS,"Barclays/ Credit Suisse/UBS Investment Bank/ Keefe, Bruyette & Woods ",15.0,14.58,14.5,-0.03333333333333333,-0.41999999999999993,-0.5,1.0,,2013,3,22,4,-0.005486968449931418,-0.08000000000000007
1414,2013-03-22,H2 Financial Management ,HTWO,EarlyBirdCapital,10.0,10.02,10.02,0.0019999999999999575,0.019999999999999574,0.019999999999999574,1.0,,2013,3,22,4,0.0,0.0
1415,2013-03-22,Marin Software ,MRIN,"Goldman, Sachs/ Deutsche Bank Securities",14.0,19.0,16.26,0.16142857142857153,5.0,2.2600000000000016,3.0,,2013,3,22,4,-0.1442105263157894,-2.7399999999999984
1416,2013-03-22,West Corporation ,WSTC,Goldman Sachs/Morgan Stanley/JP Morgan,20.0,19.0,18.86,-0.05700000000000003,-1.0,-1.1400000000000006,1.0,,2013,3,22,4,-0.007368421052631609,-0.14000000000000057
1417,2013-03-27,Garrison Capital  ,GARS,Baird/ Oppenheimer,15.0,15.0,15.0,0.0,0.0,0.0,1.0,,2013,3,27,2,0.0,0.0
1418,2013-03-27,NV5 Holdings ,NVEE.U,Roth Capital Partners,6.0,8.0,6.42,0.06999999999999999,2.0,0.41999999999999993,1.0,,2013,3,27,2,-0.1975,-1.58
1419,2013-03-28,Pinnacle Foods  ,PF,"Barclays/ BofA Merrill Lynch/ Credit Suisse/ Goldman, Sachs/ Morgan Stanley/ UBS Investment Bank",20.0,22.26,22.21,0.11050000000000004,2.2600000000000016,2.210000000000001,3.0,,2013,3,28,3,-0.002246181491464542,-0.05000000000000071
1420,2013-04-03,Independent Bank Group ,IBTX,"Sandler O'Neill & Partners/ Evercore/ Keefe, Bruyette & Woods",26.0,30.0,29.36,0.1292307692307692,4.0,3.3599999999999994,2.0,,2013,4,3,2,-0.021333333333333353,-0.6400000000000006
1421,2013-04-05,Cancer Genetics ,CGIX,Aegis Capital/ Feltl and Company,10.0,10.0,11.25,0.125,0.0,1.25,1.0,,2013,4,5,4,0.125,1.25
1422,2013-04-10,KNOT Offshore Partners LP  ,KNOP,BofA Merrill Lynch/ Citigroup,21.0,23.0,21.79,0.03761904761904758,2.0,0.7899999999999991,2.0,,2013,4,10,2,-0.05260869565217395,-1.2100000000000009
1423,2013-04-10,Taylor Morrison Home   ,TMHC,Credit Suisse/ Citigroup/ Zelman Partners,22.0,23.35,23.04,0.04727272727272724,1.3500000000000014,1.0399999999999991,3.0,,2013,4,10,2,-0.013276231263383394,-0.3100000000000023
1424,2013-04-11,Chimerix ,CMRX,Morgan Stanley/ Cowen and Company,14.0,15.14,18.79,0.3421428571428571,1.1400000000000006,4.789999999999999,1.0,,2013,4,11,3,0.24108322324966966,3.6499999999999986
1425,2013-04-11,Omthera Pharmaceuticals ,OMTH,BofA Merrill Lynch/ Barclays/ Leerink Swann,8.0,7.4,7.43,-0.07125000000000004,-0.5999999999999996,-0.5700000000000003,1.0,,2013,4,11,3,0.0040540540540539675,0.02999999999999936
1426,2013-04-12,EVERTEC  ,EVTC,"Goldman, Sachs/ J.P. Morgan",20.0,21.85,20.44,0.022000000000000065,1.8500000000000014,0.4400000000000013,2.0,,2013,4,12,4,-0.0645308924485126,-1.4100000000000001
1427,2013-04-12,Rally Software Development ,RALY,Deutsche Bank Securities/ Piper Jaffray,14.0,17.1,17.81,0.2721428571428571,3.1000000000000014,3.8099999999999987,3.0,,2013,4,12,4,0.041520467836257145,0.7099999999999973
1428,2013-04-16,Fairway Group Holdings  ,FWM,Credit Suisse/ BofA Merrill Lynch/ Jefferies/ William Blair,14.0,18.0,17.35,0.23928571428571438,4.0,3.3500000000000014,3.0,,2013,4,16,1,-0.03611111111111103,-0.6499999999999986
1429,2013-04-18,Hannon Armstrong Sustainable Infrastructure Capital  ,HASI,BofA Merrill Lynch/ UBS Investment Bank/ Wells Fargo Securities,12.5,11.6,11.4,-0.08799999999999997,-0.9000000000000004,-1.0999999999999996,1.0,,2013,4,18,3,-0.01724137931034477,-0.1999999999999993
1430,2013-04-18,Intelsat S.A.   ,I,"Goldman, Sachs/ J.P. Morgan/ Morgan Stanley",18.0,17.0,19.25,0.06944444444444445,-1.0,1.25,1.0,,2013,4,18,3,0.1323529411764706,2.25
1431,2013-04-18,Taminco   ,TAM,"Citigroup/ Goldman, Sachs/ Credit Suisse/ J.P. Morgan/ Deutsche Bank Securities/ Jefferies/ Morgan Stanley/ UBS Investment Bank",15.0,14.12,14.55,-0.029999999999999954,-0.8800000000000008,-0.4499999999999993,1.0,,2013,4,18,3,0.03045325779036838,0.4300000000000015
1432,2013-04-19,Blackhawk Network Holdings  ,HAWK,"Goldman, Sachs/ BofA Merrill Lynch/ Citigroup/ Deutsche Bank Securities",23.0,25.0,26.01,0.13086956521739138,2.0,3.0100000000000016,2.0,,2013,4,19,4,0.04040000000000006,1.0100000000000016
1433,2013-04-19,SeaWorld Entertainment  ,SEAS,"Goldman, Sachs/ J.P. Morgan",27.0,30.56,33.52,0.2414814814814816,3.5599999999999987,6.520000000000003,2.0,,2013,4,19,4,0.09685863874345564,2.9600000000000044
1434,2013-05-01,Ellington Residential Mortgage REIT   ,EARN,Credit Suisse/ Deutsche Bank Securities/ Citigroup/ UBS Investment Bank,20.0,19.0,19.21,-0.03949999999999996,-1.0,-0.7899999999999991,1.0,,2013,5,1,2,0.011052631578947413,0.21000000000000085
1435,2013-05-02,ING U.S. ,VOYA,"Morgan Stanley/ Goldman, Sachs/ Citigroup/ BofA Merrill Lynch/ Credit Suisse/ Deutsche Bank Securities/ J.P. Morgan",19.5,19.25,20.84,0.06871794871794872,-0.25,1.3399999999999999,1.0,,2013,5,2,3,0.08259740259740259,1.5899999999999999
1436,2013-05-02,Insys Therapeutics ,INSY,Wells Fargo Securities/ JMP Securities,8.0,8.5,9.58,0.1975,0.5,1.58,1.0,,2013,5,2,3,0.12705882352941178,1.08
1437,2013-05-03,QIWI plc  ,QIWI,J.P. Morgan/ Credit Suisse,17.0,17.0,17.08,0.004705882352941076,0.0,0.0799999999999983,2.0,Missed,2013,5,3,4,0.004705882352941076,0.0799999999999983
1438,2013-05-03,Harvest Capital Credit ,HCAP,"Keefe, Bruyette & Woods (A Stifel Company )/ JMP Securities/ William Blair",15.0,15.0,15.0,0.0,0.0,0.0,1.0,,2013,5,3,4,0.0,0.0
1439,2013-05-08,Armada Hoffler Properties   ,AHH,Baird/ Raymond James/ Stifel,11.5,11.5,11.5,0.0,0.0,0.0,1.0,,2013,5,8,2,0.0,0.0
1440,2013-05-09,American Residential Properties  ,ARPI,Morgan Stanley/ BofA Merrill Lynch/ FBR/ Jefferies,21.0,21.0,21.0,0.0,0.0,0.0,1.0,,2013,5,9,3,0.0,0.0
1441,2013-05-09,CYAN  ,CYNI,"Goldman, Sachs/ J.P. Morgan",11.0,10.05,11.14,0.01272727272727278,-0.9499999999999993,0.14000000000000057,2.0,Missed,2013,5,9,3,0.10845771144278604,1.0899999999999999
1442,2013-05-09,Emerge Energy Services LP   ,EMES,Citigroup/ Wells Fargo Securities/ J.P. Morgan,17.0,16.9,16.55,-0.026470588235294076,-0.10000000000000142,-0.4499999999999993,2.0,Missed,2013,5,9,3,-0.02071005917159751,-0.34999999999999787
1443,2013-05-09,PennyMac Financial Services  ,PFSI,"Citigroup/ BofA Merrill Lynch/ Credit Suisse/ Goldman, Sachs",18.0,18.25,19.1,0.06111111111111119,0.25,1.1000000000000014,1.0,,2013,5,9,3,0.046575342465753504,0.8500000000000014
1444,2013-05-09,Quintiles Transnational Holdings  ,Q,Morgan Stanley/ Barclays/ J.P. Morgan,40.0,43.7,42.11,0.052749999999999984,3.700000000000003,2.1099999999999994,3.0,,2013,5,9,3,-0.03638443935926781,-1.5900000000000034
1445,2013-05-09,Receptos ,RCPT,Credit Suisse/ Leerink Swann/ BMO Capital Markets,14.0,15.0,14.0,0.0,1.0,0.0,1.0,,2013,5,9,3,-0.06666666666666667,-1.0
1446,2013-05-09,TriState Capital Holdings ,TSC,"Sandler O’Neill + Partners, L.P.",11.5,12.53,12.59,0.09478260869565217,1.0299999999999994,1.0899999999999999,2.0,,2013,5,9,3,0.004788507581803711,0.0600000000000005
1447,2013-05-10,BioAmber ,BIOAU,Credit Suisse,10.0,10.0,8.4,-0.15999999999999998,0.0,-1.5999999999999996,1.0,,2013,5,10,4,-0.15999999999999998,-1.5999999999999996
1448,2013-05-10,Capitol Acquisition  ,CLACU,Citigroup/ Deutsche Bank Securities,10.0,10.0,10.01,0.0009999999999999788,0.0,0.009999999999999787,1.0,,2013,5,10,4,0.0009999999999999788,0.009999999999999787
1449,2013-05-10,First NBC Bank Holding ,NBCB,"SANDLER O’NEILL + PARTNERS/ Keefe, Bruyette & Woods (A Stifel Company )",24.0,25.0,24.5,0.020833333333333332,1.0,0.5,2.0,,2013,5,10,4,-0.02,-0.5
1450,2013-05-14,"Tallgrass Energy Partners, LP   ",TEP,Barclays/ Citigroup,21.5,22.0,21.5,0.0,0.5,0.0,1.0,,2013,5,14,1,-0.022727272727272728,-0.5
1451,2013-05-16,Ambit Biosciences ,AMBI,Citigroup/ Leerink Swann,8.0,8.0,7.39,-0.07625000000000004,0.0,-0.6100000000000003,1.0,,2013,5,16,3,-0.07625000000000004,-0.6100000000000003
1452,2013-05-16,William Lyon Homes ,WLH,Credit Suisse/ Citigroup/ J.P. Morgan,25.0,27.11,25.5,0.02,2.1099999999999994,0.5,2.0,,2013,5,16,3,-0.059387679822943545,-1.6099999999999994
1453,2013-05-17,Marketo ,MKTO,"Goldman, Sachs/ Credit Suisse",13.0,20.0,23.1,0.776923076923077,7.0,10.100000000000001,3.0,,2013,5,17,4,0.15500000000000008,3.1000000000000014
1454,2013-05-17,Tableau Software ,DATA,"Goldman, Sachs/ Morgan Stanley",31.0,47.0,50.75,0.6370967741935484,16.0,19.75,3.0,,2013,5,17,4,0.0797872340425532,3.75
1455,2013-05-22,Alcobra Ltd. ,ADHD,Aegis Capital,8.0,8.25,7.55,-0.05625000000000002,0.25,-0.4500000000000002,1.0,,2013,5,22,2,-0.08484848484848487,-0.7000000000000002
1456,2013-05-22,Portola Pharmaceuticals  ,PTLA,Morgan Stanley/ Credit Suisse,14.5,15.25,15.15,0.04482758620689658,0.75,0.6500000000000004,2.0,,2013,5,22,2,-0.0065573770491803044,-0.09999999999999964
1457,2013-05-23,ChannelAdvisor ,ECOM,"Goldman, Sachs/ Stifel",14.0,17.6,18.44,0.3171428571428572,3.6000000000000014,4.440000000000001,3.0,,2013,5,23,3,0.047727272727272715,0.8399999999999999
1458,2013-05-23,Constellium Holdco B.V. ,CSTM,"Goldman, Sachs/ Deutsche Bank Securities/ J.P. Morgan",15.0,13.5,14.53,-0.03133333333333337,-1.5,-0.47000000000000064,1.0,,2013,5,23,3,0.07629629629629625,1.0299999999999994
1459,2013-05-23,Global Brass and Copper Holdings ,BRSS,"Goldman, Sachs & Co./ Morgan Stanley",11.0,11.75,13.55,0.2318181818181819,0.75,2.5500000000000007,1.0,,2013,5,23,3,0.15319148936170218,1.8000000000000007
1460,2013-05-23,Ply Gem Holdings ,PGEM,"J.P. Morgan/ Credit Suisse/ Goldman, Sachs/ UBS Investment Bank/ Deutsche Bank Securities",21.0,22.35,23.3,0.10952380952380955,1.3500000000000014,2.3000000000000007,3.0,,2013,5,23,3,0.04250559284116328,0.9499999999999993
1461,2013-05-31,Epizyme ,EPZM,Citigroup/ Cowen and Company/ Leerink Swann,15.0,20.0,22.99,0.5326666666666665,5.0,7.989999999999998,2.0,,2013,5,31,4,0.1494999999999999,2.9899999999999984
1462,2013-06-05,RCS Capital ,RCAP,JMP Securities/ Ladenburg Thalmann,20.0,19.75,19.78,-0.010999999999999944,-0.25,-0.21999999999999886,1.0,,2013,6,5,2,0.0015189873417722096,0.030000000000001137
1463,2013-06-06,"LightInTheBox Holding Co., Ltd.   ",LITB,Credit Suisse/ Stifel,9.5,11.16,11.61,0.22210526315789467,1.6600000000000001,2.1099999999999994,2.0,,2013,6,6,3,0.04032258064516123,0.4499999999999993
1464,2013-06-07,Textura   ,TXTR,Credit Suisse/ William Blair,15.0,24.0,20.94,0.3960000000000001,9.0,5.940000000000001,3.0,,2013,6,7,4,-0.12749999999999995,-3.0599999999999987
1465,2013-06-12,Gigamon ,GIMO,"Goldman, Sachs/ BofA Merrill Lynch/ Credit Suisse",19.0,23.08,28.47,0.4984210526315789,4.079999999999998,9.469999999999999,3.0,,2013,6,12,2,0.23353552859618723,5.390000000000001
1466,2013-06-13,Coty  ,COTY,BofA Merrill Lynch/ J.P. Morgan/ Morgan Stanley/ Barclays/ Deutsche Bank Securities/ Wells Fargo Securities,17.5,17.3,17.36,-0.008000000000000033,-0.1999999999999993,-0.14000000000000057,3.0,Missed,2013,6,13,3,0.003468208092485475,0.05999999999999872
1467,2013-06-20,bluebird bio ,BLUE,J.P. Morgan/ BofA Merrill Lynch,17.0,25.72,26.391,0.5524117647058823,8.719999999999999,9.390999999999998,3.0,,2013,6,20,3,0.02608864696734057,0.6709999999999994
1468,2013-06-21,PTC Therapeutics   ,PTCT,J.P. Morgan/ Credit Suisse,15.0,15.85,16.49,0.09933333333333323,0.8499999999999996,1.4899999999999984,3.0,,2013,6,21,4,0.04037854889589898,0.6399999999999988
1469,2013-06-21,Gogo ,GOGO,Morgan Stanley/ J .P. Morgan/ UBS Securities,17.0,16.0,16.0,-0.058823529411764705,-1.0,-1.0,3.0,Missed,2013,6,21,4,0.0,0.0
1470,2013-06-26,Esperion Therapeutics ,ESPR,Credit Suisse/ Citigroup,15.0,17.0,14.5,-0.03333333333333333,2.0,-0.5,2.0,,2013,6,26,2,-0.14705882352941177,-2.5
1471,2013-06-26,Luxoft Holding ,LXFT,UBS Investment Bank/ Credit Suisse/ J.P. Morgan,17.0,18.55,20.3,0.19411764705882356,1.5500000000000007,3.3000000000000007,2.0,,2013,6,26,2,0.09433962264150943,1.75
1472,2013-06-26,NanoString Technologies ,NSTG,J.P. Morgan/ Morgan Stanley,10.0,9.9,8.06,-0.19399999999999995,-0.09999999999999964,-1.9399999999999995,1.0,,2013,6,26,2,-0.18585858585858583,-1.8399999999999999
1473,2013-06-27,Aratana Therapeutics  ,PETX,Stifel/ Lazard Capital Markets,6.0,7.0,8.26,0.37666666666666665,1.0,2.26,1.0,,2013,6,27,3,0.17999999999999997,1.2599999999999998
1474,2013-06-27,CDW Corp  ,CDW,"J.P. Morgan/ Barclays/ Goldman, Sachs",17.0,17.675,18.37,0.08058823529411771,0.6750000000000007,1.370000000000001,1.0,,2013,6,27,3,0.03932107496463934,0.6950000000000003
1475,2013-06-27,HD Supply Holdings ,HDS,BofA Merrill Lynch/ Barclays/ J.P. Morgan/ Credit Suisse,18.02,18.55,18.66,0.03551609322974476,0.5300000000000011,0.6400000000000006,1.0,,2013,6,27,3,0.005929919137466277,0.10999999999999943
1476,2013-06-27,MedWorth Acquisition ,MWRX,EarlyBirdCapital,8.0,8.01,8.01,0.0012499999999999734,0.009999999999999787,0.009999999999999787,1.0,,2013,6,27,3,0.0,0.0
1477,2013-06-27,Silvercrest Asset Management Group (SAMG),SAMG,Sandler ONeill & Partners/ Raymond James,11.0,11.4,11.83,0.07545454545454545,0.40000000000000036,0.8300000000000001,1.0,,2013,6,27,3,0.03771929824561401,0.4299999999999997
1478,2013-06-27,Tremor Video  ,TRMR,Credit Suisse/ Jefferies,10.0,11.0,8.5,-0.15,1.0,-1.5,2.0,,2013,6,27,3,-0.22727272727272727,-2.5
1479,2013-06-28,Noodles & Company ,NDLS,Morgan Stanley/ UBS Securities,18.0,32.0,36.75,1.0416666666666667,14.0,18.75,3.0,,2013,6,28,4,0.1484375,4.75
1480,2013-06-28,Prosensa Holding B.V. ,RNA,J.P. Morgan/ Citigroup/ Leerink Swann,13.0,20.0,19.25,0.4807692307692308,7.0,6.25,2.0,,2013,6,28,4,-0.0375,-0.75
1481,2013-07-12,Fifth Street Senior Floating Rate (  FSFR),FSFR,  Morgan Stanley/ Deutsche Bank Securities/ UBS Investment Bank/ Barclays/ RBC Capital Markets/ Oppenheimer,15.0,14.12,14.15,-0.05666666666666664,-0.8800000000000008,-0.8499999999999996,1.0,,2013,7,12,4,0.0021246458923513552,0.030000000000001137
1482,2013-07-17,NRG Yield  ,NYLD,BofA Merrill Lynch,22.0,26.69,27.25,0.23863636363636365,4.690000000000001,5.25,2.0,,2013,7,17,2,0.02098164106406889,0.5599999999999987
1483,2013-07-18,OncoMed Pharmaceuticals ,OMED,Jefferies/ Leerink Swann,17.0,28.16,27.18,0.5988235294117646,11.16,10.18,3.0,,2013,7,18,3,-0.03480113636363638,-0.9800000000000004
1484,2013-07-18,UCP ,UCP,Citigroup/ Deutsche Bank Securities/ Zelman Partners LLC,15.0,17.75,14.0,-0.06666666666666667,2.75,-1.0,2.0,Missed,2013,7,18,3,-0.2112676056338028,-3.75
1485,2013-07-19,Diamond Resorts International ,DRII,Credit Suisse/ BofA Merrill Lynch/ J.P. Morgan/ Guggenheim Securities,14.0,14.56,16.15,0.15357142857142847,0.5600000000000005,2.1499999999999986,1.0,,2013,7,19,4,0.10920329670329657,1.589999999999998
1486,2013-07-19,Physicians Realty Trust ,DOC,Wunderlich Securities/ Oppenheimer/ Janney Montgomery Scott/ JMP Securities/ BB&T Capital Markets,11.5,11.5,11.67,0.014782608695652167,0.0,0.16999999999999993,1.0,,2013,7,19,4,0.014782608695652167,0.16999999999999993
1487,2013-07-19,RetailMeNot ,SALE,Morgan Stanley/ Goldman Sachs/ Credit Suisse,21.0,26.5,27.7,0.319047619047619,5.5,6.699999999999999,2.0,,2013,7,19,4,0.045283018867924504,1.1999999999999993
1488,2013-07-19,Rexford Industrial Realty ,REXR,BofA Merrill Lynch/ Wells Fargo Securities/ FBR,14.0,14.75,14.04,0.0028571428571427964,0.75,0.03999999999999915,1.0,,2013,7,19,4,-0.04813559322033904,-0.7100000000000009
1489,2013-07-23,Phillips 66 Partners LP  ,PSXP,J.P. Morgan/ Morgan Stanley,23.0,28.98,29.7,0.29130434782608694,5.98,6.699999999999999,3.0,,2013,7,23,1,0.02484472049689437,0.7199999999999989
1490,2013-07-24,Agios Pharmaceuticals ,AGIO,"J.P. Morgan/ Goldman, Sachs & Co.",18.0,29.0,31.28,0.7377777777777779,11.0,13.280000000000001,3.0,,2013,7,24,2,0.07862068965517245,2.280000000000001
1491,2013-07-24,Heat Biologics ,HTBX,Aegis Capital Corp.,10.0,10.0,9.57,-0.04299999999999997,0.0,-0.4299999999999997,1.0,,2013,7,24,2,-0.04299999999999997,-0.4299999999999997
1492,2013-07-24,Jones Energy ,JONE,J.P. Morgan/ Barclays/ Wells Fargo Securities,15.0,14.04,13.83,-0.078,-0.9600000000000009,-1.17,1.0,,2013,7,24,2,-0.014957264957264892,-0.20999999999999908
1493,2013-07-25,Cellular Dynamics International ,ICEL,J.P. Morgan,12.0,11.0,9.5,-0.20833333333333334,-1.0,-2.5,3.0,Missed,2013,7,25,3,-0.13636363636363635,-1.5
1494,2013-07-25,Conatus Pharmaceuticals ,CNAT,Stifel/ Piper Jaffray,11.0,11.21,9.5,-0.13636363636363635,0.21000000000000085,-1.5,2.0,Missed,2013,7,25,3,-0.152542372881356,-1.7100000000000009
1495,2013-07-25,Onconova Therapeutics ,ONTX,Citigroup/ Leerink Swann,15.0,25.0,19.88,0.32533333333333325,10.0,4.879999999999999,3.0,,2013,7,25,3,-0.20480000000000004,-5.120000000000001
1496,2013-07-25,Silver Eagle Acquisition ,EAGLU,Deutsche Bank Securities,10.0,10.0,10.0,0.0,0.0,0.0,1.0,,2013,7,25,3,0.0,0.0
1497,2013-07-25,WCI Communities ,WCIC,Citigroup/ Credit Suisse/ J.P. Morgan,15.0,15.25,15.12,0.007999999999999948,0.25,0.11999999999999922,1.0,,2013,7,25,3,-0.008524590163934477,-0.13000000000000078
1498,2013-07-26,Liquid Holdings Group ,LIQD,Sandler ONeill & Partners,9.0,9.06,7.64,-0.15111111111111114,0.0600000000000005,-1.3600000000000003,1.0,,2013,7,26,4,-0.15673289183222966,-1.4200000000000008
1499,2013-07-26,"Marlin Midstream Partners, LP  ",FISH,Stifel/ Baird/ Oppenheimer,20.0,19.51,19.5,-0.025,-0.48999999999999844,-0.5,2.0,Missed,2013,7,26,4,-0.000512557662737138,-0.010000000000001563
1500,2013-08-01,American Homes 4 Rent  ,AMH,"Goldman, Sachs/ BofA Merrill Lynch/ J.P. Morgan/ Wells Fargo Securities",16.0,15.59,13.5,-0.15625,-0.41000000000000014,-2.5,1.0,,2013,8,1,3,-0.1340602950609365,-2.09
1501,2013-08-01,Ardmore Shipping ,ASC,Morgan Stanley/ Jefferies/ Clarkson Capital Markets,14.0,13.5,15.6,0.11428571428571425,-0.5,1.5999999999999996,1.0,,2013,8,1,3,0.15555555555555553,2.0999999999999996
1502,2013-08-01,Sprouts Farmers Markets ,SFM,"Goldman, Sachs/ Credit Suisse/ BofA Merrill Lynch",18.0,35.0,40.11,1.2283333333333333,17.0,22.11,3.0,,2013,8,1,3,0.146,5.109999999999999
1503,2013-08-02,Athlon Energy  ,ATHL,Citigroup,20.0,26.0,27.56,0.37799999999999995,6.0,7.559999999999999,2.0,,2013,8,2,4,0.05999999999999995,1.5599999999999987
1504,2013-08-02,Control4 Corporation   ,CTRL,BofA Merrill Lynch/ Raymond James,16.0,18.7,20.5,0.28125,2.6999999999999993,4.5,2.0,,2013,8,2,4,0.09625668449197865,1.8000000000000007
1505,2013-08-02,Marrone Bio Innovations ,MBII,Jefferies/ Piper Jaffray,12.0,13.09,13.75,0.14583333333333334,1.0899999999999999,1.75,1.0,,2013,8,2,4,0.0504201680672269,0.6600000000000001
1506,2013-08-07,YuMe  ,YUME,Citigroup/ Deutsche Bank Securities,9.0,9.0,9.0,0.0,0.0,0.0,1.0,,2013,8,7,2,0.0,0.0
1507,2013-08-08,Fox Factory Holding  ,FOXF,Baird/ William Blair/ Piper Jaffray,15.0,18.22,18.61,0.24066666666666664,3.219999999999999,3.6099999999999994,3.0,,2013,8,8,3,0.02140504939626787,0.39000000000000057
1508,2013-08-08,Intrexon ,XONE,J.P. Morgan/ Barclays,16.0,21.1,24.73,0.545625,5.100000000000001,8.73,3.0,,2013,8,8,3,0.17203791469194307,3.629999999999999
1509,2013-08-09,Cvent  ,CVT,"Morgan Stanley/ Goldman, Sachs",21.0,38.0,32.92,0.5676190476190477,17.0,11.920000000000002,3.0,,2013,8,9,4,-0.13368421052631574,-5.079999999999998
1510,2013-08-09,Franks International N.V. ,FI,Barclays/ Credit Suisse/ Simmons & Company,22.0,27.25,26.35,0.19772727272727278,5.25,4.350000000000001,3.0,,2013,8,9,4,-0.03302752293577976,-0.8999999999999986
1511,2013-08-09,"QEP Midstream Partners, LP ",QEPM,"Wells Fargo Securities/ Morgan Stanley/ Citigroup/ Deutsche Bank Securities/ J.P. Morgan/ Goldman, Sachs",21.0,23.37,22.25,0.05952380952380952,2.370000000000001,1.25,1.0,Missed,2013,8,9,4,-0.04792468977321356,-1.120000000000001
1512,2013-08-09,Quinpario Acquisition ,QPACU,C&Co/PrinceRidge,10.0,10.0,10.04,0.003999999999999915,0.0,0.03999999999999915,1.0,,2013,8,9,4,0.003999999999999915,0.03999999999999915
1513,2013-08-09,Stock Building Supply Holdings ,STCK,"Goldman, Sachs/ Barclays/ Citigroup",14.0,14.76,14.43,0.030714285714285694,0.7599999999999998,0.4299999999999997,1.0,,2013,8,9,4,-0.022357723577235776,-0.33000000000000007
1514,2013-08-09,"World Point Terminals, LP ",WPT,BofA Merrill Lynch,20.0,19.5,19.56,-0.022000000000000065,-0.5,-0.4400000000000013,1.0,,2013,8,9,4,0.0030769230769230114,0.05999999999999872
1515,2013-08-13,China Commercial Credit  ,CCCR,Burnham Securities,6.5,6.0,6.39,-0.01692307692307697,-0.5,-0.11000000000000032,1.0,,2013,8,13,1,0.06499999999999995,0.3899999999999997
1516,2013-08-13,Independence Realty Trust ,IRT,Ladenburg Thalmann/ Compass Point/ JMP Securities,8.5,8.09,8.45,-0.005882352941176554,-0.41000000000000014,-0.05000000000000071,1.0,,2013,8,13,1,0.04449938195302836,0.35999999999999943
1517,2013-08-14,Envision Healthcare Holdings ,EVH,"Goldman, Sachs/ Barclays/ BofA Merrill Lynch/ Citigroup",23.0,25.25,25.15,0.09347826086956515,2.25,2.1499999999999986,3.0,,2013,8,14,2,-0.003960396039604017,-0.10000000000000142
