,Date,Company,Ticker,Managers,Offer Price,Opening Price,1st Day Close,1st Day % Chg,$ Chg Open,$ Chg Close,Star Rating,Performed,Year,Month,Day,Day of Week,1st Day Open to Close % Chg,1st Day Open to Close $ Chg,Opening Gap % Chg,Mgr Count,Lead Mgr
576,2018-09-20,Elanco Animal Health ,ELAN,Goldman Sachs/ J.P. Morgan/ Morgan Stanley,24.0,32.25,36.0,0.5,8.25,12.0,3.0,,2018,9,20,3,0.11627906976744184,3.75,0.34375,3,Goldman Sachs
577,2018-09-20,Eventbrite ,EB,Goldman Sachs/ J.P. Morgan/ Allen & Company/ RBC Capital Markets,23.0,36.0,36.5,0.5869565217391305,13.0,13.5,3.0,,2018,9,20,3,0.013888888888888888,0.5,0.5652173913043478,4,Goldman Sachs
578,2018-09-21,Farfetch ,FTCH,Goldman Sachs/ J.P. Morgan/ Allen & Company/ UBS Investment Bank,20.0,27.0,28.45,0.4225,7.0,8.45,3.0,,2018,9,21,4,0.053703703703703684,1.4499999999999993,0.35,4,Goldman Sachs
579,2018-09-21,Y-mAbs Therapeutics ,YMAB,BofA Merrill Lynch/ Cowen/ Canaccord Genuity,16.0,26.5,24.0,0.5,10.5,8.0,2.0,,2018,9,21,4,-0.09433962264150944,-2.5,0.65625,3,BofA Merrill Lynch
580,2018-09-25,Viomi Technology ,VIOT,Morgan Stanley/ CICC,9.0,9.5,9.08,0.0088888888888889,0.5,0.08000000000000007,1.0,,2018,9,25,1,-0.04421052631578946,-0.4199999999999999,0.05555555555555555,2,Morgan Stanley
581,2018-09-26,Arco Platform ,ARCE,Goldman Sachs/ Morgan Stanley/ Itaú BBA/ BofA Merrill Lynch,17.5,24.5,23.5,0.3428571428571429,7.0,6.0,2.0,,2018,9,26,2,-0.040816326530612235,-1.0,0.4,4,Goldman Sachs
582,2018-09-26,Capital Bancorp ,CBNK,"Keefe, Bruyette & Woods (A Stifel Company)/ Stephens",12.5,13.0,12.8,0.024000000000000056,0.5,0.3000000000000007,2.0,,2018,9,26,2,-0.015384615384615332,-0.1999999999999993,0.04,2,"Keefe, Bruyette & Woods (A Stifel Company)"
583,2018-09-26,Entasis Therapeutics Holding ,ETTX,Credit Suisse/ BMO Capital Markets,15.0,13.45,10.66,-0.2893333333333333,-1.5500000000000007,-4.34,2.0,Missed,2018,9,26,2,-0.20743494423791814,-2.7899999999999987,-0.10333333333333337,2,Credit Suisse
584,2018-09-26,SVMK (SurveyMonkey),SVMK,J.P. Morgan/ Allen & Company/ BofA Merrill Lynch,12.0,18.75,17.24,0.43666666666666654,6.75,5.239999999999998,3.0,,2018,9,26,2,-0.08053333333333343,-1.5100000000000016,0.5625,3,J.P. Morgan
585,2018-09-26,Viomi Technology ,VIOT,Morgan Stanley/ CICC,9.0,9.5,9.05,0.0055555555555556356,0.5,0.05000000000000071,1.0,,2018,9,26,2,-0.047368421052631504,-0.4499999999999993,0.05555555555555555,2,Morgan Stanley
586,2018-09-27,Arvinas ,ARVN,Goldman Sachs/ Citigroup/ Piper Jaffray,16.0,21.0,16.05,0.0031250000000000444,5.0,0.05000000000000071,2.0,Missed,2018,9,27,3,-0.2357142857142857,-4.949999999999998,0.3125,3,Goldman Sachs
587,2018-09-27,LAIX ,LAIX,Morgan Stanley/ Goldman Sachs (Asia),12.5,16.0,12.62,0.009599999999999937,3.5,0.11999999999999922,2.0,,2018,9,27,3,-0.21125000000000005,-3.3800000000000012,0.28,2,Morgan Stanley
588,2018-09-27,Ra Medical ,REMED,Piper Jaffray/ Cantor,17.0,21.5,20.0,0.17647058823529413,4.5,3.0,2.0,,2018,9,27,3,-0.06976744186046513,-1.5,0.2647058823529412,2,Piper Jaffray
589,2018-09-27,Sutro Biopharma ,STRO,Cowen/ Piper Jaffray,15.0,15.12,15.2,0.013333333333333286,0.11999999999999922,0.1999999999999993,3.0,Missed,2018,9,27,3,0.005291005291005296,0.08000000000000007,0.007999999999999948,2,Cowen
590,2018-09-27,Urovant Sciences ,UROV,J.P. Morgan/ Jefferies/ Cowen,14.0,10.5,11.65,-0.16785714285714284,-3.5,-2.35,2.0,Missed,2018,9,27,3,0.10952380952380956,1.1500000000000004,-0.25,3,J.P. Morgan
591,2018-09-28,CooTek ,CTK,Credit Suisse/ BofA Merrill Lych/ Citigroup,12.0,11.5,9.44,-0.21333333333333335,-0.5,-2.5600000000000005,2.0,Missed,2018,9,28,4,-0.17913043478260873,-2.0600000000000005,-0.041666666666666664,3,Credit Suisse
592,2018-09-28,Gritstone Oncology,GRTS,Goldman Sachs/ Cowen/ Barclays,15.0,15.2,14.24,-0.05066666666666665,0.1999999999999993,-0.7599999999999998,2.0,Missed,2018,9,28,4,-0.06315789473684205,-0.9599999999999992,0.013333333333333286,3,Goldman Sachs
593,2018-10-03,Upwork ,UPWK,Citigroup/ Jefferies/ RBC Capital Markets,15.0,23.0,21.18,0.41200000000000003,8.0,6.18,3.0,,2018,10,3,2,-0.07913043478260871,-1.8200000000000005,0.5333333333333333,3,Citigroup
594,2018-10-04,Guardant Health ,GH,J.P. Morgan/ BofA Merrill Lynch,19.0,27.75,32.2,0.6947368421052633,8.75,13.200000000000005,3.0,,2018,10,4,3,0.16036036036036047,4.450000000000003,0.4605263157894737,2,J.P. Morgan
595,2018-10-04,Kodiak Sciences ,KOD,Morgan Stanley/ BofA Merrill Lynch,10.0,10.0,10.16,0.016000000000000014,0.0,0.16000000000000014,1.0,,2018,10,4,3,0.016000000000000014,0.16000000000000014,0.0,2,Morgan Stanley
596,2018-10-05,ARYA Sciences Acquisition ,ARYAU,Jefferies,10.0,10.16,10.17,0.016999999999999994,0.16000000000000014,0.16999999999999993,1.0,,2018,10,5,4,0.000984251968503916,0.009999999999999787,0.016000000000000014,1,Jefferies
597,2018-10-05,ChaSerg Technology Acquisition ,CTACU,Cantor,10.0,10.04,10.04,0.003999999999999915,0.03999999999999915,0.03999999999999915,1.0,,2018,10,5,4,0.0,0.0,0.003999999999999915,1,Cantor
598,2018-10-05,Collier Creek Holdings ,CCH.U,Citigroup/ Credit Suisse/ BofA Merrill Lynch​,10.0,10.18,10.15,0.015000000000000038,0.17999999999999972,0.15000000000000036,1.0,,2018,10,5,4,-0.0029469548133594656,-0.029999999999999364,0.01799999999999997,3,Citigroup
599,2018-10-05,EdtechX Holdings Acquisition ,EDTXU,Chardan/ I-Bankers,10.0,10.03,10.03,0.002999999999999936,0.029999999999999364,0.029999999999999364,1.0,,2018,10,5,4,0.0,0.0,0.002999999999999936,2,Chardan
600,2018-10-05,Elastic N.V. ,ESTC,Goldman Sachs/ J.P. Morgan/ Barclays/  RBC Capital Markets,36.0,70.0,70.0,0.9444444444444444,34.0,34.0,3.0,,2018,10,5,4,0.0,0.0,0.9444444444444444,4,Goldman Sachs
601,2018-10-11,Allogene Therapeutics ,ALLO,Goldman Sachs/ J.P. Morgan/ Cowen/ Jefferies,18.0,22.0,25.0,0.3888888888888889,4.0,7.0,3.0,,2018,10,11,3,0.13636363636363635,3.0,0.2222222222222222,4,Goldman Sachs
602,2018-10-11,Livent ,LTHM,BofA Merrill Lynch/ Goldman Sach/ Credit Suisse,17.0,16.25,16.97,-0.0017647058823530078,-0.75,-0.030000000000001137,1.0,,2018,10,11,3,0.044307692307692235,0.7199999999999989,-0.04411764705882353,3,BofA Merrill Lynch
603,2018-10-12,Anaplan ,PLAN,Goldman Sachs/ Morgan Stanley/ Barclays,17.0,24.25,24.3,0.4294117647058824,7.25,7.300000000000002,3.0,,2018,10,12,4,0.002061855670103122,0.05000000000000071,0.4264705882352941,3,Goldman Sachs
604,2018-10-12,DD3 Acquisition ,DDMXU,EarlyBirdCapital,10.0,10.02,10.01,0.0009999999999999788,0.01999999999999957,0.009999999999999787,1.0,,2018,10,12,4,-0.0009980039920159467,-0.009999999999999787,0.0019999999999999575,1,EarlyBirdCapital
605,2018-10-12,Equillium ,EQ,Jefferies/ Leerink Partners/ Stifel,14.0,14.25,14.0,0.0,0.25,0.0,2.0,Missed,2018,10,12,4,-0.017543859649122806,-0.25,0.017857142857142856,3,Jefferies
606,2018-10-16,Graf Industrial ,GRAF.U,EarlyBirdCapital/ Oppenheimer,10.0,10.01,10.0,0.0,0.009999999999999787,0.0,1.0,,2018,10,16,1,-0.0009990009990009775,-0.009999999999999787,0.0009999999999999788,2,EarlyBirdCapital
607,2018-10-17,SI-BONE ,SIBN,Morgan Stanley/ BofA Merrill Lynch,15.0,21.0,20.06,0.3373333333333333,6.0,5.059999999999999,2.0,,2018,10,17,2,-0.04476190476190482,-0.9400000000000012,0.4,2,Morgan Stanley
608,2018-10-18,Osmotica Pharmaceuticals plc (OSMT),OSMT,Jefferies/ Barclays/ RBC Capital Markets,7.0,9.0,8.15,0.16428571428571434,2.0,1.1500000000000004,1.0,,2018,10,18,3,-0.0944444444444444,-0.8499999999999996,0.2857142857142857,3,Jefferies
609,2018-10-18,PhaseBio Pharmaceuticals,PHAS,Citigroup/ Cowen/ Stifel,5.0,5.0,5.0,0.0,0.0,0.0,1.0,,2018,10,18,3,0.0,0.0,0.0,3,Citigroup
610,2018-10-18,Studio City International Holdings ,MSC,Deutsche Bank Securities/ Credit Suisse/ Morgan Stanley,12.5,16.5,15.5,0.24,4.0,3.0,1.0,Missed,2018,10,18,3,-0.060606060606060615,-1.0,0.32,3,Deutsche Bank Securities
611,2018-10-19,LogicBio Therapeutics ,LOGC,Jefferies/ Barclays/ William Blair,10.0,10.71,11.5,0.15,0.7100000000000009,1.5,1.0,,2018,10,19,4,0.07376283846872074,0.7899999999999991,0.07100000000000009,3,Jefferies
612,2018-10-19,Niu Technologies ,NIU,Credit Suisse/ Citigroup,9.0,8.5,8.65,-0.03888888888888885,-0.5,-0.34999999999999964,1.0,,2018,10,19,4,0.017647058823529453,0.15000000000000036,-0.05555555555555555,2,Credit Suisse
613,2018-10-19,SolarWinds ,SWI,Goldman Sachs/ J.P. Morgan/ Morgan Stanley/ Credit Suisse,15.0,15.3,15.03,0.0019999999999999575,0.3000000000000007,0.029999999999999364,1.0,,2018,10,19,4,-0.017647058823529498,-0.2700000000000013,0.02000000000000005,4,Goldman Sachs
614,2018-10-24,Alberton Acquisition ,ALACU,Chardan,10.0,10.03,10.0,0.0,0.029999999999999364,0.0,1.0,,2018,10,24,2,-0.002991026919242209,-0.029999999999999364,0.002999999999999936,1,Chardan
615,2018-10-25,Pintec Technology Holdings ,PT,Goldman Sachs (Asia)/ Deutsche Bank Securities/ Citigroup,11.88,14.35,12.49,0.05134680134680129,2.4699999999999993,0.6099999999999994,N/C,,2018,10,25,3,-0.12961672473867591,-1.8599999999999997,0.2079124579124578,3,Goldman Sachs (Asia)
616,2018-10-25,StoneCo Ltd. ,STNE,Goldman Sachs/ J.P. Morgan/ Citigroup,24.0,32.0,31.35,0.3062500000000001,8.0,7.350000000000001,3.0,,2018,10,25,3,-0.02031249999999996,-0.6499999999999986,0.3333333333333333,3,Goldman Sachs
617,2018-10-25,YETI Holdings ,YETI,BofA Merrill Lynch/ Morgan Stanley/ Jefferies,18.0,16.75,17.0,-0.05555555555555555,-1.25,-1.0,1.0,,2018,10,25,3,0.01492537313432836,0.25,-0.06944444444444445,3,BofA Merrill Lynch
618,2018-10-26,Gamida Cell Ltd. ,GMDA,BMO Capital Markets/ RBC Capital Markets,8.0,8.3,8.44,0.05499999999999994,0.3000000000000007,0.4399999999999995,1.0,,2018,10,26,4,0.016867469879517927,0.1399999999999988,0.03750000000000009,2,BMO Capital Markets
619,2018-10-31,Axonics Modulation Technologies ,AXNX,BofA Merrill Lynch/ Morgan Stanley,15.0,16.05,14.98,-0.0013333333333333047,1.0500000000000007,-0.01999999999999957,2.0,,2018,10,31,2,-0.06666666666666668,-1.0700000000000005,0.07000000000000005,2,BofA Merrill Lynch
620,2018-10-31,Orchard Rx ,ORTX,J.P. Morgan/ Goldman Sachs/ Cowen,14.0,17.0,14.0,0.0,3.0,0.0,1.0,,2018,10,31,2,-0.17647058823529413,-3.0,0.21428571428571427,3,J.P. Morgan
621,2018-10-31,Twist Bioscience,TWST,J.P. Morgan/ Cowen,14.0,13.0,14.0,0.0,-1.0,0.0,2.0,Missed,2018,10,31,2,0.07692307692307693,1.0,-0.07142857142857142,2,J.P. Morgan
622,2018-11-07,CNFinance Holdings ,CNF,Roth Capital Partners/ Shenwan Hogyuan ,7.5,7.61,7.6,0.013333333333333286,0.11000000000000032,0.09999999999999963,2.0,Missed,2018,11,7,2,-0.0013140604467806404,-0.010000000000000677,0.01466666666666671,2,Roth Capital Partners
623,2018-11-09,ToughBuilt Industries ,TBLTU,Maxim Group/ Joseph Gunnar,5.0,4.9,4.82,-0.035999999999999935,-0.09999999999999963,-0.17999999999999972,1.0,,2018,11,9,4,-0.01632653061224491,-0.08000000000000007,-0.019999999999999928,2,Maxim Group
624,2018-11-13,Eton Pharmaceutical ,ETON,National Securities,6.0,6.39,6.25,0.04166666666666666,0.3899999999999997,0.25,1.0,,2018,11,13,1,-0.021909233176838763,-0.13999999999999968,0.06499999999999995,1,National Securities
625,2018-11-14,Vapotherm ,VAPO,BofA Merrill Lynch/ William Blair,14.0,15.5,16.0,0.14285714285714285,1.5,2.0,1.0,Missed,2018,11,14,2,0.03225806451612903,0.5,0.10714285714285714,2,BofA Merrill Lynch
626,2018-11-15,Bain Capital Specialty Finance ,BCSF,"BofA Merrill Lynch/ Goldman Sachs/ Morgan Stanley/ Citigroup/ Credit Suisse/ Keefe, Bruyette & Woods (A Stifel Company)/ Wells Fargo Securities",20.25,18.0,18.0,-0.1111111111111111,-2.25,-2.25,1.0,,2018,11,15,3,0.0,0.0,-0.1111111111111111,7,BofA Merrill Lynch
627,2018-11-15,Weidai Ltd. ,WEI,Morgan Stanley/ Credit Suisse/​ Citigroup,10.0,10.5,10.25,0.025,0.5,0.25,1.0,,2018,11,15,3,-0.023809523809523808,-0.25,0.05,3,Morgan Stanley
628,2018-11-16,AMCI Acquisition ,AMCIU,Jefferies,10.0,10.0,10.0,0.0,0.0,0.0,1.0,,2018,11,16,4,0.0,0.0,0.0,1,Jefferies
629,2018-11-16,Boxwood Merger ,BWMCU,BofA Merrill Lynch/ Morgan Stanley/ Macquarie Capital,10.0,10.0,10.0,0.0,0.0,0.0,1.0,,2018,11,16,4,0.0,0.0,0.0,3,BofA Merrill Lynch
630,2018-11-16,Fintech Acquisition Corp. III ,FTACU,Cantor,10.0,10.06,10.04,0.003999999999999915,0.0600000000000005,0.03999999999999915,1.0,,2018,11,16,4,-0.001988071570576675,-0.02000000000000135,0.0060000000000000496,1,Cantor
631,2018-11-20,TuanChe Limited  ,TC,Maxim Group/ AMTD Tiger,7.8,7.5,7.83,0.003846153846153878,-0.2999999999999998,0.03000000000000025,1.0,,2018,11,20,1,0.04400000000000001,0.3300000000000001,-0.03846153846153844,2,Maxim Group
632,2018-11-28,Medalist Diversified REIT ,MDRR,Maxim Group LLC,10.0,9.5,9.4,-0.05999999999999996,-0.5,-0.5999999999999996,1.0,,2018,11,28,2,-0.01052631578947365,-0.09999999999999963,-0.05,1,Maxim Group LLC
633,2018-12-06,MOGU ,MOGU,Morgan Stanley/ Credit Suisse/ China Renaissance Securities,14.0,12.0,14.0,0.0,-2.0,0.0,1.0,,2018,12,6,3,0.16666666666666666,2.0,-0.14285714285714285,3,Morgan Stanley
634,2018-12-07,Moderna ,MRNA,Morgan Stanley/ Goldman Sachs/ J.P. Morgan,23.0,22.0,18.6,-0.1913043478260869,-1.0,-4.399999999999999,3.0,Missed,2018,12,7,4,-0.15454545454545449,-3.3999999999999986,-0.043478260869565216,3,Morgan Stanley
635,2018-12-07,Synthorx ,THOR,Jefferies/ Leerink Partners/ Evercore ISI,11.0,15.4,12.61,0.1463636363636363,4.4,1.6099999999999994,1.0,Missed,2018,12,7,4,-0.18116883116883126,-2.7900000000000014,0.4,3,Jefferies
636,2018-12-11,Schultze Special Purpose Acquisition ,SAMAU,EarlyBirdCapital/ BTIG,10.0,10.0,9.95,-0.005000000000000071,0.0,-0.05000000000000071,1.0,,2018,12,11,1,-0.005000000000000071,-0.05000000000000071,0.0,2,EarlyBirdCapital
637,2018-12-12,Tencent Music Entertainment Group (TME),TME,Morgan Stanley/ Goldman Sachs (Asia)/ J.P. Morgan/ Deutsche Bank Securities/ BofA Merrill Lynch,13.0,14.1,14.0,0.07692307692307693,1.0999999999999996,1.0,1.0,Missed,2018,12,12,2,-0.0070921985815602575,-0.09999999999999963,0.08461538461538459,5,Morgan Stanley
638,2018-12-13,CF Finance Acquisition ,CFFAU,Cantor,10.0,10.0,10.0,0.0,0.0,0.0,1.0,,2018,12,13,3,0.0,0.0,0.0,1,Cantor
639,2018-12-14,360 Finance ,QFIN,Citigroup/Haitong International/AMTD,16.5,16.81,16.5,0.0,0.3099999999999987,0.0,1.0,,2018,12,14,4,-0.01844140392623431,-0.3099999999999987,0.01878787878787871,3,Citigroup
640,2018-12-14,Chardan Healthcare Acquisition ,CHACU,Chardan,10.0,10.0,10.0,0.0,0.0,0.0,1.0,,2018,12,14,4,0.0,0.0,0.0,1,Chardan
641,2018-12-14,Legacy Housing ,LEGH,B. Riley FBR/ Oak Ridge Financial/ National Securities,12.0,12.11,12.03,0.0024999999999999467,0.10999999999999943,0.029999999999999364,2.0,Missed,2018,12,14,4,-0.006606110652353433,-0.08000000000000007,0.00916666666666662,3,B. Riley FBR
642,2017-01-13,Gores Holdings II ,GSHTU,Deutsche Bank Securities,10.0,10.16,10.25,0.025,0.16000000000000014,0.25,1.0,,2017,1,13,4,0.008858267716535419,0.08999999999999986,0.016000000000000014,1,Deutsche Bank Securities
643,2017-01-20,FinTech Acquisition Corp. II,FNTEU,Cantor Fitzgerald & Co.,10.0,10.1,10.05,0.005000000000000071,0.09999999999999963,0.05000000000000071,1.0,,2017,1,20,4,-0.004950495049504846,-0.04999999999999893,0.009999999999999964,1,Cantor Fitzgerald & Co.
644,2017-01-20,Keane Group ,FRAC,Citigroup/ Morgan Stanley/ BofA Merrill Lynch/ J.P. Morgan,19.0,22.18,21.65,0.13947368421052625,3.18,2.6499999999999986,3.0,,2017,1,20,4,-0.02389540126239861,-0.5300000000000011,0.16736842105263156,4,Citigroup
645,2017-01-26,AnaptysBio ,ANAB,Credit Suisse/ Stifel,15.0,16.0,17.0,0.13333333333333333,1.0,2.0,2.0,,2017,1,26,3,0.0625,1.0,0.06666666666666667,2,Credit Suisse
646,2017-01-27,Jounce Therapeutics ,JNCE,J.P. Morgan/ Cowen and Company,16.0,18.0,17.25,0.078125,2.0,1.25,2.0,,2017,1,27,4,-0.04166666666666666,-0.75,0.125,2,J.P. Morgan
647,2017-02-01,Invitation Homes ,INVH,Deutsche Bank Securities/ J.P. Morgan/ BofA Merrill Lynch/ Goldman Sachs/ Wells Fargo Securities/ Credit Suisse/ Morgan Stanley/ RBC Capital Market,20.0,20.15,20.0,0.0,0.14999999999999858,0.0,1.0,,2017,2,1,2,-0.007444168734491246,-0.14999999999999858,0.007499999999999929,8,Deutsche Bank Securities
648,2017-02-01,Laureate Education ,LAUR,Credit Suisse/ Morgan Stanley/ Barclays/ Macquarie Capital/ J.P. Morgan/ BMO Capital Markets/ Citigroup/ KKR/ Goldman Sachs,14.0,12.5,13.25,-0.05357142857142857,-1.5,-0.75,1.0,,2017,2,1,2,0.06,0.75,-0.10714285714285714,9,Credit Suisse
649,2017-02-03,"Kimbell Royalty Partners, LP ",KRP,Raymond James/ RBC Capital Markets/ Stifel,18.0,18.11,20.64,0.1466666666666667,0.10999999999999943,2.640000000000001,1.0,,2017,2,3,4,0.1397018221976809,2.5300000000000007,0.006111111111111079,3,Raymond James
650,2017-02-03,Ramaco Resources ,METC,Credit Suisse/ Jefferies/ BMO Capital Markets,13.5,14.55,13.55,0.0037037037037037563,1.0500000000000007,0.05000000000000071,2.0,,2017,2,3,4,-0.06872852233676975,-1.0,0.07777777777777783,3,Credit Suisse
651,2017-02-10,Foundation Building Materials ,FBM,Deutsche Bank Securities/ Barclays/ RBC Capital Markets/ Citigroup/ Baird,14.0,15.8,15.5,0.10714285714285714,1.8000000000000007,1.5,1.0,,2017,2,10,4,-0.018987341772151944,-0.3000000000000007,0.12857142857142861,5,Deutsche Bank Securities
652,2017-02-10,Sachem Capital ,SACH,Joseph Gunnar,5.0,4.9,5.04,0.008000000000000007,-0.09999999999999963,0.040000000000000036,1.0,,2017,2,10,4,0.028571428571428505,0.13999999999999968,-0.019999999999999928,1,Joseph Gunnar
653,2017-03-01,Hamilton Lane ,HLNE,J.P. Morgan/ Morgan Stanle,16.0,17.85,18.02,0.12624999999999995,1.8500000000000012,2.02,2.0,,2017,3,1,2,0.00952380952380942,0.16999999999999815,0.11562500000000009,2,J.P. Morgan
654,2017-03-02,Snap ,SNAP,Morgan Stanley/ Goldma Sachs/ J. P. Morgan/ Deutsche Bank Securities,17.0,23.71,24.48,0.44,6.710000000000001,7.48,3.0,,2017,3,2,3,0.03247574862927033,0.7699999999999996,0.39470588235294124,4,Morgan Stanley
655,2017-03-08,J.JILL ,JILL,BofA Merrill Lynch/Morgan Stanley/ Jefferies,13.0,12.85,12.65,-0.026923076923076897,-0.15000000000000036,-0.34999999999999964,1.0,,2017,3,8,2,-0.015564202334630297,-0.1999999999999993,-0.011538461538461565,3,BofA Merrill Lynch
656,2017-03-08,BeyondSpring ,BYSI,Rodman & Renshaw (a Unit of H.C. Wainwright & Co.),20.0,20.0,16.8,-0.15999999999999998,0.0,-3.1999999999999997,N/C,No Call,2017,3,8,2,-0.15999999999999998,-3.1999999999999997,0.0,1,Rodman & Renshaw (a Unit of H.C. Wainwright & Co.)
657,2017-03-10,Presidio ,PSDO,J.P. Morgan/ Citigroup,14.0,13.5,14.25,0.017857142857142856,-0.5,0.25,2.0,Missed,2017,3,10,4,0.05555555555555555,0.75,-0.03571428571428571,2,J.P. Morgan
658,2017-03-10,Matlin & Partners Acquisition ,MPACU,Cantor Fitzgerald & Co.,10.0,10.0,10.01,0.0009999999999999788,0.0,0.009999999999999787,1.0,,2017,3,10,4,0.0009999999999999788,0.009999999999999787,0.0,1,Cantor Fitzgerald & Co.
659,2017-03-15,Ardagh Group S.A.  ,ARD,"Citigroup/ Deutsche Bank Securities/ Goldman, Sachs/ Barclays/ Credit Suisse/ J.P. Morgan",19.0,21.96,22.91,0.20578947368421047,2.9600000000000013,3.91,1.0,Missed,2017,3,15,2,0.04326047358834241,0.9499999999999992,0.15578947368421056,6,Citigroup
660,2017-03-16,Canada Goose Holdings ,GOOS,"CIBC Capital Markets/ Credit Suisse/ Goldman, Sachs/ RBC Capital Markets",12.78,18.0,16.08,0.2582159624413145,5.2200000000000015,3.299999999999999,3.0,,2017,3,16,3,-0.10666666666666676,-1.9200000000000017,0.4084507042253522,4,CIBC Capital Markets
661,2017-03-17,MuleSoft ,MULE,"Goldman, Sachs/ J.P. Morgan/ BoA Merrill Lynch",17.0,24.25,24.75,0.4558823529411765,7.25,7.75,3.0,,2017,3,17,4,0.020618556701030927,0.5,0.4264705882352941,3,"Goldman, Sachs"
662,2017-03-17,ProPetro Holding ,PUMP,Goldman Sachs/ Barclays/ Credit Suisse/ J.P. Morgan,14.0,15.0,14.5,0.03571428571428571,1.0,0.5,1.0,,2017,3,17,4,-0.03333333333333333,-0.5,0.07142857142857142,4,Goldman Sachs
663,2017-03-24,Alteryx ,AYX,"Goldman, Sachs/ J.P. Morgan",14.0,17.25,15.5,0.10714285714285714,3.25,1.5,3.0,,2017,3,24,4,-0.10144927536231883,-1.75,0.23214285714285715,2,"Goldman, Sachs"
664,2017-03-24,Silver Run Acquisition Corp II ,SRUNU,Citigroup/ Credit Suisse/ Deutsche Bank Securities,10.0,10.21,10.36,0.035999999999999935,0.21000000000000085,0.35999999999999943,1.0,,2017,3,24,4,0.014691478942213374,0.14999999999999858,0.021000000000000085,3,Citigroup
665,2017-03-30,Kayne Anderson Acquisition ,KAACU,Citigroup/ Deutsche Bank Securities/ Credit Suisse,10.0,10.09,10.0,0.0,0.08999999999999986,0.0,1.0,,2017,3,30,3,-0.008919722497522284,-0.08999999999999986,0.008999999999999985,3,Citigroup
666,2017-04-05,Hess Midstream Partners LP,MESM,"Goldman, Sachs/ Morgan Stanley",23.0,25.5,25.6,0.11304347826086962,2.5,2.6000000000000014,2.0,,2017,4,5,2,0.003921568627451036,0.10000000000000142,0.10869565217391304,2,"Goldman, Sachs"
667,2017-04-06,Schneider National ,SNDR,Morgan Stanley/ UBS Investment Bank/ BofA Merrill Lynch,19.0,19.5,19.0,0.0,0.5,0.0,2.0,,2017,4,6,3,-0.02564102564102564,-0.5,0.02631578947368421,3,Morgan Stanley
668,2017-04-06,Elevate Credit ,ELVT,UBS Securities/ Jefferies/ Stifel/ William Blair & Company,6.5,7.0,7.76,0.1938461538461538,0.5,1.2599999999999998,1.0,,2017,4,6,3,0.10857142857142854,0.7599999999999998,0.07692307692307693,4,UBS Securities
669,2017-04-07,Forum Merger,FMCIU,EarlyBirdCapital,10.0,10.0,10.0,0.0,0.0,0.0,1.0,,2017,4,7,4,0.0,0.0,0.0,1,EarlyBirdCapital
670,2017-04-07,Okta,OKTA,"Goldman, Sachs/ J.P. Morgan Securities/ Allen & Company",17.0,17.0,23.56,0.3858823529411764,0.0,6.559999999999999,3.0,,2017,4,7,4,0.3858823529411764,6.559999999999999,0.0,3,"Goldman, Sachs"
671,2017-04-11,Azul S.A. ,AZUL,Citigroup/ Itaú BBA/ Deutsche Bank Securities,20.06,21.8,21.5,0.07178464606181463,1.740000000000002,1.4400000000000013,2.0,,2017,4,11,1,-0.013761467889908287,-0.3000000000000007,0.08673978065802602,3,Citigroup
672,2017-04-11,Vantage Energy Acquisition ,VEACU,"Citigroup/ Credit Suisse/ Goldman, Sachs",10.0,10.1,10.0,0.0,0.09999999999999963,0.0,1.0,,2017,4,11,1,-0.009900990099009866,-0.09999999999999963,0.009999999999999964,3,Citigroup
673,2017-04-12,Netshoes (Cayman) Ltd. ,NETS,"Goldman, Sachs/ J.P. Morgan/ Bradesco BBI/ Allen & Company/ Jefferies",18.0,16.32,16.1,-0.10555555555555547,-1.6799999999999995,-1.8999999999999984,2.0,Missed,2017,4,12,2,-0.013480392156862676,-0.21999999999999886,-0.09333333333333332,5,"Goldman, Sachs"
674,2017-04-13,Cadence Bancorporation ,CADE,"Goldman, Sachs/ J.P. MorganSandle/ O’Neill + Partners/ Keefe, Bruyette & Woods (A Stifel Company)",20.0,22.08,21.55,0.07750000000000004,2.0799999999999983,1.5500000000000007,2.0,,2017,4,13,3,-0.024003623188405692,-0.5299999999999976,0.10399999999999991,4,"Goldman, Sachs"
675,2017-04-13,Tocagen ,TOCA,Leerink Partners/ Evercore ISI/ Stifel,10.0,10.27,12.45,0.24499999999999994,0.2699999999999996,2.4499999999999997,2.0,,2017,4,13,3,0.21226874391431352,2.18,0.026999999999999958,3,Leerink Partners
676,2017-04-13,Warrior Met Coal ,HCC,Credit Suisse/ Citigroup/ Morgan Stanley/ BMO Capital Markets/ RBC Capital Markets,19.0,17.5,18.0,-0.05263157894736842,-1.5,-1.0,2.0,Missed,2017,4,13,3,0.028571428571428567,0.5,-0.07894736842105263,5,Credit Suisse
677,2017-04-13,Yext,YEXT,Morgan Stanley/ J.P. Morgan/ RBC Capital Markets,11.0,14.03,13.41,0.21909090909090911,3.03,2.41,3.0,,2017,4,13,3,-0.04419101924447607,-0.6199999999999992,0.2754545454545454,3,Morgan Stanley
678,2017-04-21,Select Energy Services ,WTTR,Credit Suisse/ FBR/ Wells Fargo Securities/ BofA Merrill Lynch/ Citigroup/ J.P. Morgan,14.0,14.9,14.02,0.0014285714285713982,0.9000000000000004,0.01999999999999957,1.0,,2017,4,21,4,-0.05906040268456381,-0.8800000000000008,0.06428571428571431,6,Credit Suisse
